"id","code_prefix_start","code_prefix_end","name","parent_id","reconcile","expense_element_detailed","account_type","note"
"account_group_template_501_501","501","501","Fondo de Compensación para Desbalances Financieros (uso exclusivo de la OSDE)","account_group_template_pasivos_circulantes","0","0","liability_current","Esta cuenta representa el aporte de las empresas a la Organización Superior de Dirección Empresarial, para cubrir desbalances financieros.Se acreditan al recibir el aporte de las empresas y se debitan por la asignación de recursos a empresas para cubrir desbalances financieros cuando no existe obligación de devolución. "
"account_group_template_pasivo_largo_plazo","510","541","PASIVOS A LARGO PLAZO","","0","0","",""
"account_group_template__510_514","510","514","Efectos por Pagar a Largo Plazo","account_group_template_pasivo_largo_plazo","0","0","liability_non_current","Se registran en estas cuentas los documentos de crédito emitidos por las entidades, comprometiéndose al pago de obligaciones de carácter mercantil, cuyos términos de vencimiento excedan al año. Debe analizarse por acreedores.Se acreditan por las obligaciones contraídas formalizadas por documentos de créditos girados en períodos que excedan un año y se debitan por los pagos efectuados o la emisión de nuevos documentos a pagar, con vencimientos más aplazados, que sustituyen efectos girados anteriormente.Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_group_template_515_518","515","518","Cuentas por Pagar a Largo Plazo","account_group_template_pasivo_largo_plazo","0","0","liability_payable","Se registran en estas cuentas los documentos de crédito emitidos por las entidades, comprometiéndose al pago de obligaciones de carácter mercantil, cuyos términos de vencimiento excedan al año. Debe analizarse por subcuentas de uso obligatorio y por acreedores.Se acreditan por las obligaciones contraídas formalizadas por facturas recibidas a pagar en períodos que excedan un año y se debitan por los pagos efectuados o la emisión de nuevos documentos a pagar, con vencimientos más aplazados"
"account_group_template_520_524","520","524","Préstamos Recibidos por Pagar a Largo Plazo","account_group_template_pasivo_largo_plazo","0","0","liability_non_current","Se registran en estas cuentas los préstamos recibidos por las entidades, comprometiéndose al pago de obligaciones de carácter mercantil, cuyos términos de vencimiento excedan al año. Debe analizarse por subcuentas de uso obligatorio y por acreedores.Se acreditan por las partidas a pagar en períodos que excedan un año y se debitan por los pagos efectuados o la emisión de nuevos documentos a pagar, con vencimientos más aplazados.Al cierre del año se reclasifican al corto plazo la parte que corresponda"
"account_group_template_525_532","525","532","Obligaciones a Largo Plazo","account_group_template_pasivo_largo_plazo","0","0","liability_non_current","Comprenden los compromisos de pagos adquiridos por la entidad con la finalidad de incrementar sus recursos operacionales, capital de trabajo o de saldar otra deuda con vencimiento más reciente, cuando no sea conveniente el incremento de aportaciones de Patrimonio. Debe analizarse por subcuentas de uso obligatorio y por acreedores.Se acreditan por las obligaciones contraídas con vencimiento superior al año, por conceptos tales como: Convenios de pagos por obligaciones con el presupuesto, préstamos adquiridos, provisiones técnicas del seguro a largo plazo, hipotecas suscritas, etc., y se debitan por los pagos o liquidaciones efectuados.Al cierre del año se reclasifican al corto plazo la parte que corresponda."
"account_group_template_533_539","533","539","Otras Provisiones a Largo Plazo","account_group_template_pasivo_largo_plazo","0","0","liability_non_current","Comprenden los compromisos de pagos adquiridos por la entidad con la finalidad de incrementar sus recursos a largo plazo, cuando no sea conveniente el incremento de aportaciones de Patrimonio.Se acreditan por la creación de obligaciones contraídas con vencimiento superior al año, por conceptos tales como: Provisiones técnicas o matemáticas del seguro a largo plazo, etc., y se debitan por la liberación de estas obligaciones o por los pagos o liquidaciones efectuados."
"account_group_template_540_540","540","540","Bonos por Pagar","account_group_template_pasivo_largo_plazo","0","0","liability_non_current","Comprende el importe de los Bonos por pagar al vencimiento.Se acreditan por la emisión de los Bonos y se debitan por los Bonos liquidados al momento de su vencimiento, o por los Bonos Redimidos."
"account_group_template_541_541","541","541","Bonos Suscritos","account_group_template_pasivo_largo_plazo","0","0","liability_non_current","Comprende el importe de los Bonos cuyos importes no se han liquidado totalmente.Se acreditan al suscribirse la venta de Bonos con pago aplazado y se debitan al entregarse los bonos suscritos totalmente pagados."
"account_group_template_pasivos_diferidos","545","549","PASIVOS DIFERIDOS","","0","0","",""
"account_group_template_545_548","545","548","Ingresos Diferidos","account_group_template_pasivos_diferidos","0","0","liability_non_current","En estas cuentas se registran los ingresos recibidos con anterioridad al cumplimiento total de las transacciones que les dan origen, difiriéndose para determinar correctamente los resultados correspondientes al período actual y al futuro. Incluyen entre otros, conceptos tales como: Cobros adelantados de intereses y de alquileres por arrendamiento de activos fijos, primas por bonos adquiridos, anticipos de dividendos y utilidades diferidas por ventas a plazos, puede considerarse los financiamientos recibidos de las empresas en las OSDE de forma anticipada, así como las subvenciones de gastos corrientes que se reciben de forma anticipada.Se acreditan por los ingresos recibidos anticipadamente y se debitan en las fechas en las que corresponde su ejecución, generalmente contra Ingresos Financieros."
"account_group_template_549_549","549","549","Ingresos Diferidos por Donaciones Recibidas","account_group_template_pasivos_diferidos","0","0","liability_non_current","En esta cuenta se registra los ingresos por donaciones recibidas con anterioridad al cumplimiento total de las transacciones que les dan origen, difiriéndose para determinar correctamente los resultados correspondientes al período actual y al futuro. Se acreditan por los ingresos por donaciones recibidos anticipadamente y se debitan en las fechas en las que corresponde su ejecución, generalmente contra Ingresos por Donaciones. "
"account_group_template_otros_pasivos","555","575","OTROS PASIVOS","","0","0","",""
"account_group_template_555_564","555","564","Sobrantes en Investigación","account_group_template_otros_pasivos","0","0","liability_non_current","Incluyen durante el período de investigación los sobrantes de Activos Fijos Tangibles, Inventarios, medios monetarios y bienes del proceso inversionista (equipos y materiales), detectados en conteos físicos o en otras comprobaciones. Se acreditan por los sobrantes detectados, al tenerse conocimiento de los mismos y se debitan después de efectuar las investigaciones y recibirse las aprobaciones que correspondan."
"account_group_template_565_568","565","568","Cuentas por Pagar Diversas","account_group_template_otros_pasivos","0","0","liability_non_current","Comprenden los importes pendientes de pago por concepto de: Reclamaciones aceptadas, salarios no reclamados que se encuentran dentro del término establecido para su liquidación, indemnizaciones aceptadas a los clientes, arriendo de activos fijos a otras entidades y compra de activos fijos para desmantelar, operaciones de consignación de mercancías, entre otros. Se analiza por subcuentas de uso obligatorio y por acreedores.Se acreditan por las obligaciones contraídas por los conceptos enunciados y se debitan por los pagos efectuados a los clientes y acreedores o por los Aportes al Presupuesto del Estado por los salarios no reclamados cuyo plazo de liquidación haya decursado, de acuerdo con las disposiciones financieras vigentes."
"account_group_template_569_569","569","569","Cuentas por Pagar - Compra de Monedas","account_group_template_otros_pasivos","0","0","liability_non_current","Se registra en esta cuenta el importe pendiente de pago de las operaciones relacionadas con la compra-venta de monedas. Se acredita por los importes pendientes de pagar y se debita al emitir el instrumento de pago (transferencias, cheques, etc.), por el monto que representa el compromiso contraído."
"account_group_template_570_574","570","574","Ingresos de Períodos Futuros","account_group_template_otros_pasivos","0","0","liability_non_current","Se registran en estas cuentas los derechos de las entidades al cobro de transacciones que se efectuarán en períodos posteriores.Se acreditan por el derecho al cobro de conceptos tales como: Sanciones administrativas y adeudos por daños y perjuicios, entre otros y se debitan por los importes que se cobren y que se incluyen como ingresos del período en que se materializan, bien sean parciales o totales o al fijarse la obligación de su aporte al Presupuesto del Estado, cuando no proceda su tratamiento como ingresos de la entidad."
"account_group_template_575_575","575","575","Obligación con el Presupuesto del Estado por garantía activada","account_group_template_otros_pasivos","0","0","liability_non_current","En esta cuenta se registra la obligación de pago que adquiere la entidad por la garantía presupuestaria activada.Se acredita por la garantía activada y se debita por la amortización al Presupuesto del Estado."
"account_group_template_patrimonio_neto_estatales","600","699","PATRIMONIO NETO (Entidades Estatales)","","0","0","",""
"account_group_template_600_612","600","612","Inversión Estatal","account_group_template_patrimonio_neto_estatales","0","0","asset_current","En estas cuentas se registran los recursos asignados por el Estado a la entidad para desarrollar sus actividades económicas, tanto al crearse esta como posteriormente, incluyendo los correspondientes a la utilización de las reservas patrimoniales creadas.Es preciso establecer en estas cuentas análisis que permitan determinar claramente los conceptos de sus movimientos.Al final del ejercicio económico, recibe los saldos de las cuentas Operaciones entre dependencias, Recursos Recibidos y Donaciones Recibidas.Se acreditan por conceptos tales como: Asignación de Activos Fijos Tangibles e Inventarios, Sobrantes de Activos Fijos Tangibles cuyas causas no puedan determinarse, adquisición de activos fijos cuando es financiado con recursos descentralizados, utilización de las reservas patrimoniales creadas, aumento del capital de trabajo, recepción autorizada de activos fijos de otras entidades, recepción de recursos y de inversiones materiales en proceso para su conclusión por reestructuración administrativa, entre otros.Se debitan por las operaciones siguientes: Traslados por entregas autorizadas de Activos Fijos Tangibles a otras entidades, traslados por reestructuración administrativa de recursos e inversiones materiales en proceso pendientes de conclusión, exceso de liquidez que será aportado, disminución del valor de los Activos Fijos como resultado de un avalúo, entre otras"
"account_group_template_613_615","613","615","Revalorización de Activos Fijos Tangibles","account_group_template_patrimonio_neto_estatales","0","0","equity","Comprende el importe de la Reevaluación de activos que implica un incremento del valor.Se acreditan por el incremento de valor actual de los Activos Fijos Tangibles como resultado de un avalúo y se debitan al capitalizarse."
"account_group_template_617_618","617","618","Recursos Recibidos","account_group_template_patrimonio_neto_estatales","0","0","equity","Representa los recursos recibidos del Presupuesto del Estado con destino a financiar los gastos aprobados de Capital. Se acreditan por los depósitos recibidos directamente del Presupuesto del Estado y se debitan por el traslado de su saldo, al final del ejercicio contable al rango de cuenta de Inversión Estatal"
"account_group_template_619_619","619","619","Recursos Entregados","account_group_template_patrimonio_neto_estatales","0","0","equity","Representa la salida de recursos financieros en que se incurre con destino a aminorar los fondos del Presupuesto del Estado asignados. 4Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en este clasificador. Se debita por la entrega de recursos financieros y se acredita por el traslado de su saldo al final del ejercicio contable a la cuenta Inversión Estatal"
"account_group_template_620_620","620","620","Donaciones Recibidas-Nacionales","account_group_template_patrimonio_neto_estatales","0","0","equity","Comprenden los activos fijos recibidos para la entidad de personas naturales cubanas, del órgano u organismo superior de organizaciones y entidades sin obligación de pago y las monetarias o en especie que se reciban para entregar a otras entidades que participan en el proyecto de donación.Se acreditan por la recepción de Activos Fijos Tangibles y por los recursos monetarios o en especie que se reciben para entregar a otras entidades, o financiar la adquisición de Activos Fijos Tangibles. Se debitan al cierre del año contra el rango de cuenta Otras Operaciones de Capital o contra el rango de cuenta de Inversión Estatal. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas"
"account_group_template_621_621","621","621","Donaciones Recibidas-Exterior","account_group_template_patrimonio_neto_estatales","0","0","equity","Comprenden los Activos Fijos recibidos por la entidad de personas naturales, organizaciones o gobiernos extranjeros y entidades, sin obligación de pago, y las monetarias o en especie que se reciban para entregar a otras entidades que participan en el proyecto de donación.Se acreditan por la recepción de Activos Fijos Tangibles, por los recursos monetarios o en especie que se reciben para entregar a otras entidades, o financiar la adquisición de Activos Fijos Tangibles. Se debitan al cierre del año contra el rango de cuenta Otras Operaciones de Capital o contra el rango de cuenta de Inversión Estatal.Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas"
"account_group_template_626_626","626","626","Donaciones Entregadas-Nacionales","account_group_template_patrimonio_neto_estatales","0","0","equity","Comprende la entrega a entidades o personas beneficiarias nacionales, del efectivo recibido o los bienes procedentes de donaciones de instituciones y entidades nacionales o extranjeras, para los cuales fueron donadas, así como otras donaciones autorizadas por la autoridad competente. Se debitan por la entrega del efectivo o bienes a las entidades beneficiarias, procedentes de donaciones recibidas, así como por las donaciones que se autoricen por la autoridad competente.Se acreditan contra el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital.Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas"
"account_group_template_627_627","627","627","Donaciones Entregadas-Exterior","account_group_template_patrimonio_neto_estatales","0","0","equity","Comprende la entrega a entidades, organizaciones, gobierno o personas beneficiarias extranjeros, de efectivo o bienes autorizados por la autoridad competente. Se debitan por la entrega del efectivo o bienes a los beneficiarios, por las donaciones que se autoricen por la autoridad competente. Se acreditan por el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital.Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_group_template_630_634","630","634","Utilidades Retenidas","account_group_template_patrimonio_neto_estatales","0","0","equity","Se registran en estas cuentas las utilidades obtenidas en el período contable para su distribución.Se acreditan al final del período contable, por los resultados positivos obtenidos y se debitan por los pagos efectuados a cuenta de las utilidades, por el Impuesto sobre Utilidades y por el Aporte por Rendimiento de la Inversión Estatal pendientes de pago, por la creación de las reservas patrimoniales autorizadas, el financiamiento de pérdidas autorizado y los importes pendientes de pago con otros destinos autorizados."
"account_group_template_635_639","635","639","Subvención por Pérdida","account_group_template_patrimonio_neto_estatales","0","0","equity","En estas cuentas se registran los recursos recibidos del Presupuesto del Estado para subvencionar las pérdidas obtenidas por las empresas y las unidades presupuestadas de tratamiento especial. Se acreditan por los recursos recibidos, de acuerdo con las disposiciones financieras vigentes. En el caso de que la subvención recibida sea para financiar pérdidas de años anteriores, se debitan contra la cuenta de Pérdida.En el caso de que la subvención recibida sea para financiar pérdidas planificadas del ejercicio, el débito contra la cuenta de Pérdida se realizará al finalizar el ejercicio contable.De resultar haber recibido una subvención en exceso a la pérdida real, dicha diferencia se registra en la cuenta de Obligaciones con el Presupuesto del Estado, Obligaciones con el Órgano u Organismo o con la Organización Superior de Dirección según el origen del financiamiento"
"account_group_template_640_644","640","644","Pérdida","account_group_template_patrimonio_neto_estatales","0","0","equity","Se registran en estas cuentas los resultados negativos obtenidos en cada período contable pendientes de financiar.Sus saldos representan las pérdidas que no han sido financiadas.Se debitan por el resultado negativo de cada ejercicio contable y se acreditan por los recursos recibidos para cubrir estas pérdidas, por las utilidades futuras destinadas a su financiamiento y por la utilización de la reserva patrimonial creada para estos fines."
"account_group_template_645_645","645","645","Reservas para Contingencias","account_group_template_patrimonio_neto_estatales","0","0","equity","Se registra en esta cuenta el importe que se acumula para contingencias a partir de las utilidades de cada período contable de acuerdo con las disposiciones financieras vigentes. Se acreditan por los importes reservados y se debitan por la utilización de estos"
"account_group_template_646_654","646","654","Otras Reservas Patrimoniales","account_group_template_patrimonio_neto_estatales","0","0","equity","Se registran en estas cuentas los importes que se acumulan con destinos específicos, a partir de las utilidades de cada período contable, de acuerdo con las disposiciones financieras vigentes.Comprenden, entre otras:a) Amortización de Créditosb) Incrementos del Capital de Trabajo c) Inversiones d) Desarrollo e investigacionese) Capacitación f) Financiamiento de pérdidas contables de años anteriores g) Fondo de Compensación h) Pago por la eficiencia económica de los trabajadores.Se acreditan por los importes reservados y se debitan por la utilización de estos."
"account_group_template_688_688","688","688","Fondo de Contravalor para Proyectos de Inversión","account_group_template_patrimonio_neto_estatales","0","0","equity","Se registra en esta cuenta los financiamientos adelantados recibidos del Banco Nacional de Cuba de los programas de conversión de deudas para gastos en moneda local en Cuba, vinculados exclusivamente con la ejecución del proyecto de inversión de que se trate, es decir, realización de estudios de preinversión, asistencia técnica para la definición de los proyectos, construcción y montaje, adquisición de materias primas e insumos locales, entre otros, aprobados en los comité binacional creados a tales fines.Los saldos de esta cuenta, no se capitalizan hasta la disolución de las empresas."
"account_group_template_690_690","690","690","Pago a Cuenta de las Utilidades","account_group_template_patrimonio_neto_estatales","0","0","equity","Se registran en esta cuenta los importes parciales pagados a cuenta del Impuestos sobre Utilidades o del aporte por el Rendimiento de la Inversión Estatal, cuando se liquida por la entidad o las remesas de recursos monetarios enviados por las unidades subordinadas a la unidad que centraliza el pago de las utilidades.Se debitan por las liquidaciones o remesas efectuadas a cuenta de las utilidades y se acreditan al concluir el ejercicio económico, determinar el resultado real obtenido y fijarse la obligación de la deuda pendiente o del recurso pagado en exceso"
"account_group_template_691_691","691","691","Pago a Cuenta de los Dividendos","account_group_template_patrimonio_neto_estatales","0","0","equity","Se registran en esta cuenta los importes parciales pagados a cuenta de los dividendos, enviados por las unidades económicas a sus accionistas y de acuerdo con la legislación vigente. Incluye los financiamientos adelantados a las organizaciones superiores de dirección o administración cuando se utilice esta forma de financiamiento. Se debitan por las liquidaciones o remesas efectuadas a cuenta de las utilidades y se acreditan al concluir el ejercicio económico, determinar el resultado real obtenido y fijarse la obligación de la deuda pendiente o del recurso pagado en exceso"
"account_group_template_696_696","696","696","Operaciones entre Dependencias","account_group_template_patrimonio_neto_estatales","0","0","equity","Representan los importes correspondientes a los traslados de recursos y demás operaciones que se realizan entre la entidad y sus dependencias, fábricas y establecimientos, sin que medie pago alguno.Esta cuenta recibe débitos y créditos por los bienes u operaciones recibidos y entregados.Las operaciones que al final del mes se encuentren en tránsito, cuyos créditos en estas cuentas aún no se hayan producido, serán registradas acreditándose en estas cuentas, con débito a las cuentas que les dieron origen, analizándose como ""Partidas en Tránsito"".El saldo de esta cuenta, a nivel de empresa, tiene que ser cero al final de cada período intermedio y al final del ejercicio contable."
"account_group_template_697_697","697","697","Revaluación de Inventarios","account_group_template_patrimonio_neto_estatales","0","0","equity","Representa la ganancia o pérdida por la revaluación de inventarios. Se debitan por la Pérdida resultante de la revaluación de los inventarios que se decide por el Ministerio de Finanzas y Precios que no afecte los resultados de la entidad. Se acreditan por el incremento del valor de los inventarios revaluados y se debita por la disminución del valor de los inventarios revaluados.Al cierre del ejercicio contable se cancela contra la cuenta Inversión Estatal."
"account_group_template_698_698","698","698","Ganancia o Pérdida no Realizada","account_group_template_patrimonio_neto_estatales","0","0","equity","Representa la ganancia o pérdida no realizada por la conversión de las partidas monetarias nominalizadas en moneda extranjera. Se debitan por la Pérdida no realizada resultante de la valuación de las partidas monetarias nominalizadas en moneda extranjera. Se acreditan por la Ganancia no realizada, resultante de la valuación de las mencionadas partidas.Queda con saldos al final de cada período o del ejercicio contable donde existan partidas monetarias revaluadas. Al inicio del siguiente período contable se revierte la operación."
"account_group_template_699_699","699","699","Transitoria del Sistema Automatizado","account_group_template_patrimonio_neto_estatales","0","0","equity","Esta cuenta es para uso exclusivo de los sistemas informáticos por la concepción del tratamiento y registro de las operaciones en esta aplicación informática. Su saldo tiene que ser cero al final de cada período intermedio y al final del ejercicio contable"
"account_group_template_gastos_produccion","700","739","GASTOS DE PRODUCCIÓN","","0","1","asset_current",""
"account_group_template_700_724","700","724","Producción en Proceso","account_group_template_gastos_produccion","0","1","asset_current","Comprenden los importes de los gastos que se incluyen directamente en el costo de las producciones elaboradas y de los servicios prestados que ejecuta la entidad, tanto como actividades principales, auxiliares o con destino al insumo, incluyendo la actividad agrícola; así como los gastos de cría, desarrollo y ceba de los animales en desarrollo.En el caso de las producciones cuyos ciclos productivos sean inferiores al mes, se debitan a estas cuentas los gastos de los servicios auxiliares y los indirectos de producción, aplicándose al último centro de costo productivo, de optarse por este método o al costo de las producciones ejecutadas.El desglose de los gastos de producción debe efectuarse de acuerdo con los elementos establecidos en los Sistemas de Costo de cada entidad.Se acreditan por los costos reales de los servicios prestados y de las producciones terminadas que se almacenan o que se entregan sin almacenamiento previo o por los traslados a una cuenta de Inventario de las producciones para insumo, de optarse por este método de registro, devoluciones de insumo a los almacenes.También se acreditan por los costos reales de las producciones con destino al insumo, al insumirse estas en las producciones fundamentales o actividades de apoyo, cuando no se decide registrarlas previamente en cuentas de Inventario.Durante el mes pueden registrarse las salidas o entregas de producciones o servicios valorándose a los costos planificados o precios fijos de registro de estas, siempre que al final de dicho período se ajusten a los costos reales. El saldo de estas cuentas al final de cada período, debe mostrarse en el Estado de Situación como parte del Activo Circulante, por constituirse en ese momento en un inventario final de Producción en Proceso.Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas"
"account_group_template_725_725","725","725","Producción Propia para Insumos","account_group_template_gastos_produccion","0","1","asset_current","Comprenden los importes de los gastos que se incluyen directamente en el costo de las producciones propia para insumo. El desglose de los gastos de producción debe efectuarse de acuerdo con los elementos establecidos en los Sistemas de Costo de cada entidad.Se debita por los gastos incurridos y se acredita por los costos reales de las producciones con destino al insumo, al insumirse estas en las producciones fundamentales o actividades de apoyo, cuando no se decide registrarlas previamente en cuentas de Inventario o por el traspaso a la cuenta de Inventario que corresponda.El saldo de estas cuentas al final de cada período, debe mostrarse en el Estado de Situación como parte del Activo Circulante, por constituirse en ese momento en un inventario final de Producción Propia para Insumo.Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el Nomenclador de Cuentas."
"account_group_template_726_726","726","726","Reparaciones Capitales con Medios Propios","account_group_template_gastos_produccion","0","1","asset_current","Se registran los gastos en que se incurren en el desarrollo de las Reparaciones Capitales con medios propios. Se analiza por subcuentas obligatorias definidas en el nomenclador de cuentas y debe identificarse si se trata de construcción y montaje y equipos. Se debitan por los gastos incurridos en la ejecución de las reparaciones generales ejecutadas con medios propios. Se acreditan, mensualmente, por el avance físico de estas reparaciones para que se registren como Inversiones en Proceso con el componente que proceda. El desglose de los gastos de producción debe efectuarse de acuerdo con los elementos establecidos en los Sistemas de Costo de cada entidad."
"account_group_template_727_727","727","727","Inversiones con Medios Propios Activos Fijos Intangibles","account_group_template_gastos_produccion","0","1","asset_current","Se registran los gastos en que se incurren en el desarrollo de Inversiones con Medios Propios de Activos Fijos Intangible. Se analiza por subcuentas obligatorias que aparecen en el nomenclador de cuentas y debe identificarse si se trata de construcción y montaje y equipos. Se debitan por los gastos incurridos en la ejecución de las inversiones materiales ejecutadas con medios propios. Se acreditan mensualmente, por el avance físico de estas reparaciones para que se registren como Inversiones en Proceso en el componente que proceda. El desglose de los gastos de producción debe efectuarse de acuerdo con los elementos establecidos en los Sistemas de Costo de cada entidad"
"account_group_template_728_728","728","728","Inversiones con Medios Propios","account_group_template_gastos_produccion","0","1","asset_current","Se registran los gastos en que se incurren en el desarrollo de Inversiones con Medios Propios. Se analiza por subcuentas obligatorias que aparecen en el nomenclador de cuentas y debe identificarse si se trata de construcción y montaje y equipos. Se debitan por los gastos incurridos en la ejecución de las inversiones materiales ejecutadas con medios propios. Se acreditan mensualmente, por el avance físico de estas reparaciones para que se registren como Inversiones en Proceso en el componente que proceda. El desglose de los gastos de producción debe efectuarse de acuerdo con los elementos establecidos en los Sistemas de Costo de cada entidad"
"account_group_template_731_739","731","739","Gastos Asociados a la Producción","account_group_template_gastos_produccion","0","1","asset_current","Comprenden los importes de los gastos que se incurren en las actividades asociadas a la producción, no identificables con un producto o servicio determinado. Incluyen los gastos de las actividades de mantenimiento, reparaciones corrientes y explotación de equipos, dirección de la producción, control de calidad, depreciación de Activos Fijos Tangibles de producción y servicios auxiliares a esta, entre otros.También se debitan a estas cuentas conceptos de gastos tales como: Gastos de la fuerza de trabajo (técnicos y dirigentes de la producción no vinculados a un producto o servicio), mantenimiento, reparaciones corrientes y depreciación de instalaciones productivas, gastos de protección del trabajo de las áreas productivas, desgaste de útiles y herramientas, gastos de preparación y asimilación de la producción, gastos de investigación y amortización de gastos diferidos, entre otros.Se debitan también por las pérdidas por paradas improductivas, imputables a la organización y dirección del proceso productivo.Los gastos registrados en estas cuentas se analizan en los elementos establecidos en los Sistemas de Costo de cada entidad.Se acreditan por las devoluciones al almacén de materiales, piezas y producciones para insumo no utilizadas y al final de cada mes, por la transferencia de sus saldos a las cuentas de Producción en Proceso, en las producciones o servicios cuyos ciclos productivos excedan al mes o al costo de las producciones terminadas, cuando dicho ciclo sea inferior al mes. Puede también optarse por el método de acreditar estos gastos, aplicándolos al último centro de costo productivo de la Producción en Proceso, cuando el ciclo productivo sea inferior al mes"
"account_group_template_cuentas_nominales","800","998","CUENTAS NOMINALES","","0","0","",""
"account_group_template_nominales_deudoras_excepto_seguros","800","873","CUENTAS NOMINALES DEUDORAS (Excepto Empresas de Seguro)","account_group_template_cuentas_nominales","0","0","",""
"account_group_template_800_804","800","804","Devoluciones y Rebajas en Ventas","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","En estas cuentas se debitan los importes de las devoluciones efectuadas por los clientes de los productos terminados y mercancías vendidas, bien se originen por deficiencias de las mismas, incumplimientos de las especificaciones contractuales u otras causas aceptadas, que previamente fueron registrados en las cuentas de Ventas, así como las rebajas o bonificaciones concedidas a los clientes sobre las ventas.Los saldos de estas cuentas se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_805_809","805","809","Impuesto por las Ventas","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense","Comprenden los importes de los impuestos que se encuentran incluidos en los precios de las ventas que se efectúan, de acuerdo con las disposiciones financieras vigentes. Incluye los importes de recuperación aprobados al MINCIN.Se debitan por los impuestos cuyas obligaciones de pago se registran, al efectuarse las entregas.Los saldos de estas cuentas se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_810_813","810","813","Costo de Ventas de la Producción","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense_direct_cost","Incluyen los costos de las producciones terminadas, servicios prestados, trabajos ejecutados, entregados a los clientes.Los débitos a estas cuentas se efectúan a costo real, aunque durante el mes pueden registrarse las entregas a costo planificado o a precio fijo de registro, siempre que se efectúen los ajustes correspondientes al final del mes, para registrar dichos importes al costo real. Los saldos de estas cuentas se cancelan, al final del año, contra la cuenta Resultado."
"account_group_template_814_817","814","817","Costo de Ventas de Mercancías","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense_direct_cost","Incluyen los costos de las mercancías vendidas entregadas a los clientes.Los débitos a estas cuentas se efectúan a costo real, aunque durante el mes pueden registrarse las entregas a costo planificado o a precio fijo de registro, siempre que se efectúen los ajustes correspondientes al final del mes, para registrar dichos importes al costo real. En el caso de las ventas de mercancías que se controlan en inventario a precios de venta a la población, pueden debitarse incluyendo en sus costos los importes de los descuentos comerciales y del Impuesto de Circulación, siempre que dichos importes se disminuyan al final de cada mes. Los saldos de estas cuentas se cancelan, al final del año, contra la cuenta Resultado"
"account_group_template_818_818","818","818","Costo por Exportación de Servicios","account_group_template_nominales_deudoras_excepto_seguros","0","0","expense_direct_cost","Se registra en esta cuenta los importes del costo de la exportación de servicios.Los débitos a esta cuenta se efectúan a costo real, aunque durante el mes pueden registrarse las entregas a costo planificado o a precio fijo de registro, siempre que se efectúen los ajustes correspondientes al final del mes, para registrar dichos importes al costo real, siempre que se pueda determinar.Los saldos de estas cuentas se cancelan, al final del año, contra la cuenta Resultado."
"account_group_template_819_821","819","821","Gastos de Distribución y Ventas","account_group_template_nominales_deudoras_excepto_seguros","0","1","expense","Se registran en estas cuentas los gastos en que se incurran, relacionados con las actividades posteriores a la terminación del proceso productivo, destinados a garantizar el almacenamiento, entrega y distribución de la producción terminada, asumidos por la entidad y contenidos en el precio de venta.Los gastos registrados en estas cuentas deben analizarse en los elementos establecidos en los Sistemas de Costo de la entidad.Los saldos de estas cuentas se cancelan al final del año, contra la cuenta Resultado."
"account_group_template_822_824","822","824","Gastos Generales y de Administración","account_group_template_nominales_deudoras_excepto_seguros","0","1","expense","Incluyen el importe de los gastos en que se incurre en las actividades de administración de la entidad (excluyendo los del personal de dirección vinculado a la producción) y aquellos que tienen un carácter general (protección, áreas verdes, etc.).Comprenden entre otros, conceptos tales como: Gastos de la fuerza de trabajo, del personal de dirección de la empresa, gastos en comisión de servicios, gastos de oficina (teléfonos, telégrafo, correos, consumo de materiales, electricidad, etc.), depreciación de los Activos Fijos Tangibles de las actividades generales y de administración, cafeterías y locales destinados a actividades socio-culturales, mantenimientos y reparaciones corrientes de las instalaciones y equipos de uso general, gastos generales de protección del trabajo y de preparación de cuadros.Se debitan también por las pérdidas por paradas improductivas imputables a la organización y dirección de la entidad.Los gastos registrados en estas cuentas se analizan en los elementos establecidos en los Sistemas de Costo de cada entidad.Se acreditan, al final del año, cancelándose sus saldos contra la cuenta Resultado."
